time_minute,machine,area,measurement_count,temp_min,temp_max,temp_mean,temp_std,temp_single_min,temp_single_max,temp_single_mean,temp_single_std,temp_hopper_min,temp_hopper_max,temp_hopper_mean,temp_hopper_std,temp_conv_left_min,temp_conv_left_max,temp_conv_left_mean,temp_conv_left_std,temp_conv_right_min,temp_conv_right_max,temp_conv_right_mean,temp_conv_right_std,temp_auger_left_min,temp_auger_left_max,temp_auger_left_mean,temp_auger_left_std,temp_auger_right_min,temp_auger_right_max,temp_auger_right_mean,temp_auger_right_std,temp_subgrade_min,temp_subgrade_max,temp_subgrade_mean,temp_subgrade_std,speed_min,speed_max,speed_mean,speed_std
2025-10-31 11:27:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,93,48.0,102.0,77.62,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,6.4,6.23,0.31
2025-10-31 11:28:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,96,53.0,107.0,76.21,14.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,6.5,6.27,0.67
2025-10-31 11:29:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,94,58.0,110.0,83.17,16.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,6.6,6.24,0.45
2025-10-31 11:30:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,94,65.0,119.0,85.03,17.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,6.5,6.24,0.49
2025-10-31 11:31:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,94,82.0,126.0,108.05,10.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,6.4,6.17,0.47
2025-10-31 11:32:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,93,53.0,84.0,65.78,8.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.5,6.3,0.28
2025-10-31 11:33:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,73,76.0,104.0,92.07,6.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,6.5,5.84,1.32
2025-10-31 11:34:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,94,54.0,99.0,70.97,14.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,6.5,6.28,0.37
2025-10-31 11:35:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,93,59.0,99.0,85.44,11.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,6.5,6.32,0.24
2025-10-31 11:36:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,95,52.0,85.0,65.82,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,6.5,6.29,0.29
2025-10-31 11:37:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,91,69.0,116.0,89.7,10.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,6.5,6.11,0.86
2025-10-31 11:38:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,94,52.0,90.0,66.59,10.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,6.5,6.2,0.75
2025-10-31 11:39:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,77,53.0,94.0,69.88,12.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,6.5,5.88,1.51
2025-10-31 11:40:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,80,91.0,129.0,108.78,11.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.4,5.32,1.31
2025-10-31 11:41:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,94,45.0,113.0,82.86,16.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,6.4,6.29,0.17
2025-10-31 11:42:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,94,59.0,107.0,81.91,12.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,6.5,6.26,0.45
2025-10-31 11:43:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,94,44.0,81.0,68.35,11.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,6.5,6.27,0.46
2025-10-31 11:44:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,90,61.0,108.0,88.84,12.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,6.4,5.87,1.11
2025-10-31 11:45:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,94,54.0,81.0,64.81,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,6.5,6.29,0.57
2025-10-31 11:46:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,91,73.0,112.0,91.12,11.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,6.5,5.96,0.8
2025-10-31 11:47:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,94,47.0,76.0,61.18,6.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,6.5,6.28,0.37
2025-10-31 11:48:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,93,61.0,102.0,79.8,11.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,6.4,6.28,0.39
2025-10-31 11:49:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,98,62.0,92.0,70.86,9.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,7.4,6.35,0.31
2025-10-31 11:50:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,133,58.0,119.0,86.83,16.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,7.5,7.12,0.85
2025-10-31 11:51:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,127,48.0,116.0,83.98,17.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,7.4,6.94,0.67
2025-10-31 11:52:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,105,54.0,100.0,81.43,12.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,7.0,6.07,1.49
2025-10-31 11:53:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,139,45.0,102.0,65.78,14.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.9,6.78,0.28
2025-10-31 11:54:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,141,47.0,91.0,68.19,12.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,7.2,6.83,0.46
2025-10-31 11:55:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,127,68.0,118.0,92.91,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,6.9,6.57,0.69
2025-10-31 11:56:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,140,52.0,72.0,61.68,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,7.0,6.84,0.28
2025-10-31 11:57:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,139,53.0,84.0,69.84,8.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7.0,6.76,0.43
2025-10-31 11:58:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,131,46.0,79.0,59.24,7.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,7.0,6.78,0.49
2025-10-31 11:59:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,136,40.0,79.0,57.44,8.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,7.0,6.73,0.54
2025-10-31 12:00:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,121,46.0,90.0,70.5,10.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,7.1,6.5,1.24
2025-10-31 12:01:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,137,40.0,88.0,66.55,12.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,7.3,6.78,0.38
2025-10-31 12:02:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,40,49.0,65.0,54.83,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,6.9,4.38,2.15
2025-10-31 12:03:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,54,57.0,86.0,68.48,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,6.9,5.48,2.32
2025-10-31 12:04:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,125,50.0,85.0,65.44,9.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,6.9,6.7,0.44
2025-10-31 12:05:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,79,44.0,68.0,56.73,7.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,7.0,5.94,2.15
2025-10-31 12:06:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,98,55.0,105.0,84.26,9.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,6.9,5.68,1.04
2025-10-31 12:07:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,111,47.0,79.0,59.73,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,6.9,6.64,1.05
2025-10-31 12:08:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,78,40.0,59.0,49.78,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,7.0,6.15,1.73
2025-10-31 12:09:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,130,54.0,101.0,73.94,11.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,7.0,6.62,0.81
2025-10-31 12:10:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,139,51.0,75.0,62.99,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,7.0,6.81,0.35
2025-10-31 12:11:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,100,61.0,93.0,75.62,7.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,6.9,6.11,0.93
2025-10-31 12:12:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,113,38.0,67.0,48.81,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,6.9,6.46,0.89
2025-10-31 12:22:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,36,40.0,60.0,50.89,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,5.0,4.87,0.09
2025-10-31 12:23:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,85,54.0,104.0,75.98,16.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,5.4,4.92,0.85
2025-10-31 12:24:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,136,46.0,102.0,65.51,16.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,7.0,6.71,0.53
2025-10-31 12:25:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,143,42.0,114.0,69.29,19.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,7.0,6.86,0.27
2025-10-31 12:26:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,138,47.0,115.0,75.25,22.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,7.0,6.73,0.56
2025-10-31 12:27:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,141,53.0,113.0,88.45,19.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,7.0,6.86,0.3
2025-10-31 12:28:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,117,40.0,77.0,50.95,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,7.0,6.41,1.0
2025-10-31 12:29:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,67,47.0,106.0,60.72,13.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,6.4,5.02,1.18
2025-10-31 12:30:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,118,50.0,113.0,87.64,17.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,7.0,6.43,0.93
2025-10-31 12:31:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,150,38.0,85.0,58.39,13.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,7.0,6.85,0.05
2025-10-31 12:32:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,111,36.0,50.0,41.24,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,7.0,6.82,0.49
2025-10-31 12:33:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,140,40.0,94.0,57.96,12.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,7.0,6.88,0.17
2025-10-31 12:34:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,138,45.0,94.0,58.57,11.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,7.0,6.77,0.5
2025-10-31 12:35:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,138,54.0,103.0,84.29,11.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,7.0,6.71,0.6
2025-10-31 12:36:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,127,44.0,95.0,76.39,13.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,7.0,6.77,0.49
2025-10-31 12:37:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,139,45.0,117.0,77.68,18.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,7.0,6.78,0.57
2025-10-31 12:38:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,137,66.0,117.0,87.45,12.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,7.1,6.76,0.46
2025-10-31 12:39:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,136,57.0,117.0,76.08,13.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,7.0,6.76,0.48
2025-10-31 12:40:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,137,56.0,130.0,91.34,18.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7.0,6.72,0.48
2025-10-31 12:41:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,52,14.0,72.0,47.54,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,6.9,5.85,1.47
2025-10-31 12:43:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,41,50.0,71.0,59.88,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,7.1,6.76,0.27
2025-10-31 12:44:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,129,60.0,130.0,93.74,20.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,7.0,6.71,0.59
2025-10-31 12:45:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,137,50.0,87.0,64.51,8.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,7.0,6.7,0.66
2025-10-31 12:46:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,119,52.0,114.0,75.29,18.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,6.9,6.5,0.86
2025-10-31 12:47:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,139,60.0,118.0,88.83,18.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,7.0,6.8,0.49
2025-10-31 12:48:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,139,58.0,108.0,76.19,15.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,7.0,6.77,0.49
2025-10-31 12:49:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,140,71.0,114.0,99.99,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7.2,6.8,0.49
2025-10-31 12:50:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,139,54.0,118.0,86.29,18.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7.1,6.75,0.54
2025-10-31 12:51:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,124,60.0,116.0,88.29,17.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,7.1,6.69,0.61
2025-10-31 12:52:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,123,74.0,136.0,102.77,9.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,7.0,6.68,0.47
2025-10-31 12:53:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,138,47.0,110.0,69.53,13.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,7.0,6.78,0.41
2025-10-31 12:54:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,122,51.0,132.0,79.33,21.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,6.9,6.63,0.67
2025-10-31 12:55:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,120,53.0,106.0,77.46,16.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,7.2,6.5,0.83
2025-10-31 12:56:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,139,39.0,101.0,62.4,17.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,7.0,6.78,0.41
2025-10-31 12:57:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,135,51.0,103.0,80.59,15.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,7.0,6.7,0.64
2025-10-31 12:58:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,139,49.0,102.0,68.88,12.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,7.0,6.83,0.28
2025-10-31 12:59:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,135,50.0,108.0,87.9,13.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,7.1,6.72,0.61
2025-10-31 13:00:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,126,52.0,95.0,70.74,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,7.0,6.71,0.61
2025-10-31 13:01:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,128,53.0,91.0,68.75,10.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,6.9,6.64,0.73
2025-10-31 13:02:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,112,76.0,114.0,93.88,9.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,7.0,6.27,1.23
2025-10-31 13:03:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,130,45.0,91.0,70.25,12.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,6.59,0.97
2025-10-31 13:04:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,126,43.0,108.0,76.4,22.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,7.0,6.68,0.67
2025-10-31 13:05:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,121,29.0,106.0,63.51,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,7.0,6.79,0.57
2025-10-31 13:06:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,128,44.0,105.0,68.77,14.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7.1,6.51,0.88
2025-10-31 13:07:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,139,43.0,77.0,60.61,9.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,7.0,6.86,0.31
2025-10-31 13:08:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,129,53.0,99.0,74.85,11.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,7.1,6.62,0.84
2025-10-31 13:09:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,127,51.0,106.0,79.33,12.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7.0,6.67,0.76
2025-10-31 13:10:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,132,69.0,107.0,84.58,7.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,7.2,6.68,0.6
2025-10-31 13:11:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,121,29.0,97.0,69.3,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,10.1,6.66,1.52
2025-10-31 13:12:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,92,15.0,47.0,38.32,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.2,8.93,2.45
2025-10-31 13:26:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,50,74.0,122.0,91.62,12.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,7.4,6.37,1.13
2025-10-31 13:27:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,89,43.0,121.0,70.44,22.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,5.9,5.71,0.4
2025-10-31 13:28:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,93,42.0,92.0,72.46,16.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,6.6,6.03,0.72
2025-10-31 13:29:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,93,45.0,87.0,59.27,10.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,6.5,6.0,0.95
2025-10-31 13:30:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,54,68.0,116.0,84.78,12.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,6.4,5.11,1.65
2025-10-31 13:31:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,92,47.0,109.0,71.27,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,6.5,6.37,0.07
2025-10-31 13:32:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,88,46.0,111.0,74.28,17.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,6.4,6.31,0.22
2025-10-31 13:33:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,56,51.0,109.0,78.46,14.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,6.5,6.38,0.06
2025-10-31 13:34:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,96,40.0,78.0,56.08,11.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,6.5,6.28,0.52
2025-10-31 13:35:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,43,72.0,101.0,90.72,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,6.5,6.36,0.05
2025-10-31 13:36:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,95,48.0,92.0,67.27,13.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.4,6.23,0.6
2025-10-31 13:37:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,45,83.0,98.0,90.82,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,6.4,6.32,0.05
2025-10-31 13:38:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,93,40.0,88.0,59.08,15.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,6.5,6.33,0.25
2025-10-31 13:39:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,26,57.0,78.0,72.81,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,6.4,6.34,0.06
2025-10-31 13:40:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,100,32.0,75.0,47.26,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.6,6.36,0.09
2025-10-31 13:41:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,94,32.0,63.0,42.13,7.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.5,6.3,0.6
2025-10-31 13:42:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,38,50.0,87.0,69.32,10.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,6.4,5.38,1.62
2025-10-31 13:43:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,58,45.0,78.0,58.71,8.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,6.4,6.3,0.27
2025-10-31 13:44:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,41,55.0,85.0,63.76,8.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,6.5,6.4,0.04
2025-10-31 13:45:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,54,55.0,86.0,66.61,9.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,6.5,6.24,0.6
2025-10-31 13:46:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,42,63.0,80.0,72.88,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,6.5,6.35,0.07
2025-10-31 13:47:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,37,67.0,78.0,71.78,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,6.4,6.25,0.37
2025-10-31 13:48:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,60,46.0,84.0,63.58,11.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,6.4,6.17,0.57
2025-10-31 13:50:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,62,47.0,76.0,62.19,7.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,6.6,6.18,0.69
2025-10-31 13:51:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,30,41.0,64.0,53.5,6.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,6.4,6.37,0.05
2025-10-31 13:52:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,81,34.0,61.0,46.3,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,6.5,6.27,0.61
2025-10-31 13:53:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,29,43.0,65.0,53.55,6.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,6.5,6.4,0.02
2025-10-31 13:54:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,32,47.0,69.0,56.97,7.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,6.5,6.19,0.73
2025-10-31 13:55:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,28,51.0,71.0,61.11,7.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,3.8,3.78,0.04
2025-10-31 13:56:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,66,30.0,55.0,43.0,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,6.5,4.53,1.66
2025-10-31 13:57:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,11,46.0,53.0,48.18,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,2.5,0.65,0.62
2025-10-31 13:58:00+01,M_00034477_00000001,A_3087B71D_68F3EA7A,23,36.0,62.0,51.91,9.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,6.4,4.75,2.52
